CID,FIELD,GROUP,zHD,MU,MUERR,PROBIA,HOST_RA,HOST_DEC,HOST_LOGMASS,kappa_raw,kappa_ext,kappa_gal_ext,kappa_cl_ext,gamma,dmu_pred,zbin,rand_mean,rand_sig,n_rand_ok,area_frac,area_flag,cl_dz_min_2am,frac_nir,n_spec_region,hr,hr_glob
1952075,X3,X,0.70525,43.34021,0.2047,1.0,37.022095,-5.031333,10.042,0.0056983633571717745,-0.004586573256588327,-0.002157242787822393,-0.0024293304687659336,0.007476520401006837,0.01043099394496901,0.7250000000000002,0.010284936613760102,0.006959435228569815,496,1.0,False,,0.913736521331458,28317,0.17448192669807994,0.20550460693731792
1289812,X3,X,0.70875,43.38242,0.2164,0.99983,37.300304,-4.70031,10.089,0.00033647906832524264,-0.010023973251864247,-0.005381433646754709,-0.0046425396051095365,0.004434209710298347,0.02231796489550926,0.7250000000000002,0.010360452320189489,0.007010152514641184,496,0.6,True,,0.013966480446927373,28317,0.20372466378421605,0.23474734402345404
1647048,X1,X,0.70882,43.11406,0.1312,1.0,34.744984,-5.139049,11.15,0.003807382331757867,-0.006554580302560209,-0.0029644031883795867,-0.003590177114180624,0.0060797735498928016,0.014744420096989369,0.7250000000000002,0.010361962634318076,0.007011166860362612,496,1.0,False,,0.9714878175220322,28317,-0.06489405384015456,-0.03387137360091659
1341556,X2,X,0.71584,43.44481,0.1474,0.99994,35.919365,-6.983692,10.518,0.03832196385969778,0.027808538294198472,0.0007628775048133321,0.02704566078938514,0.011523047266595334,-0.06161366936721069,0.7250000000000002,0.010513425565499305,0.007112891245568618,496,1.0,False,0.0573713166728833,0.0,28317,0.2400341038145386,0.2710567840537766
1330995,X2,X,0.71827,43.32792,0.1286,0.99964,35.646133,-6.961659,10.355,0.003029340117914965,-0.007536514923762458,-0.00392390962902843,-0.0036126052947340276,0.013759838438920154,0.016740575434221538,0.7250000000000002,0.010565855041677423,0.007148103532755311,496,1.0,False,,0.0,28317,0.1142624335876492,0.1452851138268872
1311903,X3,X,0.71912,43.19424,0.2048,0.7968,36.761692,-4.012222,9.908,0.001712811944805213,-0.008871382625576489,-0.004754516697215922,-0.004116865928360568,0.0014197883939627656,0.019847900720562497,0.7250000000000002,0.010584194570381702,0.0071604205879440734,496,1.0,False,,0.5534136546184739,28317,-0.02251750638332895,0.008505173855909029
1331993,X3,X,0.71961,43.27996,0.1991,0.99999,35.971489,-4.460246,9.108,0.004307130654407021,-0.006287636114874795,-0.002569971033606404,-0.0037176650812683894,0.007945140269134026,0.014155946460488893,0.7250000000000002,0.010594766769281816,0.007167521007994063,496,1.0,False,,0.9624252775405636,28317,0.06141706960554116,0.09243974984477914
1338665,X3,X,0.72062,43.30862,0.2018,0.99984,36.616467,-5.137823,10.694,0.006742705352247075,-0.003873853092318651,0.0003175258013962427,-0.004191378893714895,0.013323660330970323,0.00876116250199746,0.7250000000000002,0.010616558444565726,0.007182156567688947,496,1.0,False,,0.9248,28317,0.08640059456911486,0.11742327480835284
1308529,X3,X,0.72212,43.30392,0.2507,0.99884,35.843983,-3.992705,9.765,0.005716186887268352,-0.004932735431481396,-0.0008043052069960236,-0.004128430224485371,0.01583816141458189,0.010998324180033285,0.7250000000000002,0.010648922318749749,0.007203892547433818,496,1.0,False,,0.2362337116435477,28317,0.07624961615116788,0.10727229639040585
1890212,X3,X,0.72776,43.12438,0.1438,1.0,36.725067,-4.732718,11.191,0.023099985145758353,0.012331429396843072,0.014516773808744785,-0.0021853444119017116,0.021623214603814195,-0.02729111937978486,0.7250000000000002,0.010768555748915281,0.007294136887658805,496,1.0,False,,0.9235267656320288,28317,-0.12368906661882151,-0.09266638637958353
1264689,X3,X,0.73162,43.24328,0.2076,0.99999,35.444134,-4.69567,9.871,0.016819179281764227,0.00597021415020897,-0.003107926303332852,0.009078140453541824,0.011240476351702264,-0.012802452254669833,0.7250000000000002,0.010848965131555257,0.00736198234424694,496,1.0,False,0.27403240895808556,0.9232954545454546,28317,-0.018662377846082608,0.012360302393155373
1770254,X3,X,0.7348,43.22861,0.2379,0.99993,36.17448,-4.716496,11.214,0.014351579885089727,0.0034363707543647523,0.007231457426928014,-0.003795086672563262,0.008512958803826912,-0.0071479679851218225,0.7250000000000002,0.010915209130724975,0.007417875751487942,496,1.0,False,,0.9333950046253469,28317,-0.044708853881316075,-0.013686173642078095
1692030,X3,X,0.73802,42.96655,0.2004,0.99994,36.1567,-4.238231,9.658,0.055815694042300204,0.04483340765455432,-0.0012804115986657155,0.046113819253220036,0.017679645972553212,-0.10062018180833847,0.7250000000000002,0.010982286387745887,0.007474472220455247,496,1.0,False,0.1759358350306671,0.9208835341365462,28317,-0.3182402225350016,-0.28721754229576363
1252822,X1,X,0.73927,43.30297,0.1273,1.0,35.047375,-4.510091,10.816,0.0012522085566127983,-0.00975611713898282,-0.005137786845381027,-0.004618330293601792,0.007269280668398675,0.021755919167761394,0.7250000000000002,0.011008325695595619,0.00749644289940218,496,1.0,False,,0.926133909287257,28317,0.013739591988228154,0.044762272227466135
1260522,X3,X,0.74133,43.39906,0.1639,0.99995,35.941166,-3.843898,10.571,0.002003172183095029,-0.009048066291836951,-0.003987173480784564,-0.005060892811052386,0.002120335534701838,0.020272198326970463,0.7250000000000002,0.011051238474931979,0.00753265057830673,496,1.0,False,,0.006546644844517185,28317,0.10252792522602205,0.13355060546526004
1296802,X3,X,0.74392,43.13182,0.1725,0.99977,35.631229,-4.987139,10.933,0.002082537090790216,-0.009022654830006407,-0.0046734720024071775,-0.0043491828275992305,0.0033093462340908204,0.02021735971368391,0.7250000000000002,0.011105191920796623,0.007578173825084779,496,1.0,False,0.05933758429285747,0.9729119638826185,28317,-0.17386463009795805,-0.14284194985872006
1317372,X3,X,0.74393,43.2347,0.1831,1.0,35.435703,-4.616799,11.195,0.009175414252350187,-0.0019299859829092318,-0.00057344444154926,-0.0013565415413599726,0.013600590499390407,0.004521123636932776,0.7250000000000002,0.01110540023525942,0.007578349590516352,496,1.0,False,,0.9405314213412063,28317,-0.07101990859448493,-0.03999722835524695
1488098,X3,X,0.75076,43.23451,0.1617,1.0,36.081303,-4.422551,10.938,0.013652307641789582,0.002404628628439225,0.00739129261701197,-0.004986663988572745,0.02193321801469046,-0.0052900803354727285,0.7750000000000002,0.011247679013350357,0.007698397380282404,496,1.0,False,,0.9402289105553201,28317,-0.06623193860272666,-0.06417627916338349
1302550,X3,X,0.75249,43.13267,0.1703,0.99987,35.906948,-4.796454,10.679,0.0042522858695269545,-0.0070314315458874345,-0.0019194177261111127,-0.00511201381977632,0.013399695236328103,0.015721337219898802,0.7750000000000002,0.011283717415414389,0.007728804799944962,496,1.0,False,,0.9457804984696109,28317,-0.1741148173591472,-0.17205915791980403
1293028,X3,X,0.75366,43.26171,0.6832,0.1792,35.78133,-3.970845,10.961,0.01572923219560407,0.004421141988042332,0.0013140304017107626,0.0031071115863315693,0.0120501270908591,-0.009401491548634518,0.7750000000000002,0.011308090207561738,0.007749369355439293,496,1.0,False,0.0007641161912799561,0.128428927680798,28317,-0.04915402685372102,-0.047098367414377854
1308453,X3,X,0.75572,43.51615,0.2293,0.99939,36.880547,-3.961816,10.216,0.003398820143499352,-0.007952182843398744,-0.002909292336628272,-0.005042890506770471,0.0100899682073254,0.01781296152070052,0.7750000000000002,0.011351002986898095,0.00778557703434384,496,1.0,False,,0.3329129886506936,28317,0.19811860370632645,0.2001742631456696
1904182,X3,X,0.76657,43.25469,0.2514,1.0,36.854832,-3.899722,10.781,0.03455611439788252,0.022979090218848745,0.027977602214431713,-0.0049985119955829665,0.01660442932371626,-0.05085758786170347,0.7750000000000002,0.011577024179033774,0.007976282527603235,496,1.0,False,,0.13961456102783726,28317,-0.10078331784549763,-0.09872765840615445
1251645,X3,X,0.76679,43.5274,0.2073,0.99219,36.637699,-4.34133,10.048,0.00816545542166238,-0.003416151675552946,0.0007785651451225938,-0.004194716820675539,0.004565391948177365,0.008008273849733377,0.7750000000000002,0.011581607097215327,0.007980149367097896,496,1.0,False,,0.9889282550930026,28317,0.17117279772916988,0.17322845716851304
