CID,zHD,rvar_gal_cl,rvar_gal_tot,rvar_cl_cl,rvar_cl_tot,var_zp
06D2ck,0.55375,1.6624580683635618e-07,1.8701855154576976e-06,1.8832644953170622e-08,1.9150886509520458e-08,6.377642962504194e-08
05D2dt,0.57577,5.550716058916212e-08,4.807318344390695e-07,1.2169496408865024e-08,2.7380360479057354e-08,6.88010749092615e-08
04D2mh,0.59179,1.0749153341680655e-07,1.963385157164901e-06,5.2736459760378764e-08,6.024068851484924e-08,7.153808304299085e-08
05D2he,0.60981,2.497629221439799e-07,7.149050703141337e-07,3.2374385537441554e-06,3.903552647872028e-06,7.468058760961549e-08
000202,0.61983,3.446913990308743e-05,6.012680438428341e-05,5.534951988290691e-06,1.2257306804147134e-05,7.645719530136564e-08
04D2an,0.62183,6.987143686866906e-07,1.4667335754354488e-06,9.091443682127609e-08,1.766867803553819e-07,7.681430792623418e-08
05D2ci,0.63183,5.081209978159357e-08,3.0110698960179754e-07,7.393047944282109e-07,9.940688165421334e-07,7.917976374985394e-08
05D2ec,0.64185,3.1275829372070005e-08,8.465436839285704e-08,1.4956073080510225e-08,3.3959249916163816e-08,8.185449008365521e-08
05D2bt,0.6819,6.806876793797471e-06,1.9597445744752617e-05,3.55175409378178e-06,9.0595591138447e-06,9.396389524716461e-08
05D2ck,0.69992,2.9959533797789393e-06,4.799418887250133e-06,5.532592636534044e-07,5.887299564810713e-07,1.0187269104493493e-07
04D2iu,0.70192,4.217283522465719e-08,4.143310900034973e-07,2.2798139399846915e-06,7.255908270183257e-06,1.0277017047577976e-07
05D2le,0.70192,5.976432077315526e-07,1.787998171086351e-06,2.146712540518867e-05,0.0001645827786354,1.0277017047577976e-07
04D2gp,0.73395,1.2081174494287338e-07,3.4549335135188076e-07,1.486789577833681e-07,1.7349567884797072e-07,1.1674566167300925e-07
05D2fq,0.73495,1.3243156905967154e-05,2.9268613464844897e-05,1.5232834052599904e-08,2.4951792245335034e-08,1.1712115108942913e-07
05D2ct,0.73596,1.5721692054259633e-05,3.8573527443516703e-05,2.0671900859428123e-06,9.446189293734068e-07,1.1750100734801189e-07
04D2ja,0.74196,3.739965881012199e-08,2.0327541868014205e-07,2.2751374998354657e-07,4.556657176313386e-07,1.1977025763685305e-07
04D2kr,0.74607,2.8789544966875015e-06,8.675639507145479e-06,3.949094735812348e-05,3.0326341365622477e-05,1.213372194403392e-07
05D2nt,0.75899,5.281081068988527e-07,1.3539600672557817e-06,8.450603820022075e-07,1.544420991542529e-06,1.2632937038011706e-07
carter,1.5429,3.037098906751807e-05,9.10606894240222e-05,1.727769483794203e-05,2.0587516728029863e-05,5.523594627643489e-07
140181,0.10246,2.508440110827683e-12,3.7632979842119285e-11,0.0,0.0,1.9406843620859508e-10
150254,0.27516,2.2632151408397833e-05,4.954154194983601e-05,3.6049012429504466e-11,1.617343871305108e-11,1.0705555293556203e-09
130755,0.29298,2.887095188900711e-07,8.86160153010303e-07,1.951660772594235e-14,1.4404622740399742e-14,1.3577863252892886e-09
100405,0.10294,5.189275166704679e-13,2.9197817217338307e-11,9.06554835898302e-15,1.1569125609894781e-14,1.8848874006025766e-10
090275,0.13955,4.5374181296223616e-12,8.135197179930306e-10,1.3803753320525322e-06,6.202072824034571e-07,3.5592531811310555e-10
440008,0.14652,2.383727816642597e-09,5.836088714101659e-09,6.326387022609884e-11,3.021633392282465e-11,4.5482960964127575e-10
1316385,0.14737,4.9442255741983086e-11,8.372238594680636e-10,8.819447841800564e-12,1.1639046422338715e-11,4.677196145919373e-10
1299775,0.16004,2.7754909045115238e-08,5.020717382217536e-08,1.0974212261983427e-10,1.370397763945235e-10,6.81207760511188e-10
1303279,0.1727,7.382159730357908e-10,1.3150258326441965e-08,1.3352484980494974e-10,1.5519448633006163e-10,9.344978417064003e-10
1347120,0.17952,1.7647843293327883e-08,1.776711864783493e-07,2.8790724006801427e-08,1.3305540807613132e-08,1.1294197416244846e-09
1303496,0.17975,8.205340005811552e-10,1.160675015545508e-09,1.204872258286479e-07,1.814050826084181e-07,1.1370433562408702e-09
1339392,0.18145,1.106544008406433e-09,1.4116177834848892e-08,5.547078532319214e-09,2.017835386485909e-09,1.1941870462222143e-09
440643,0.18952,4.487318554608595e-10,4.1670754150753327e-08,8.13541030625673e-11,4.774225693223471e-11,1.4845613362134063e-09
1253920,0.19553,4.4119645213458354e-08,6.179694003809685e-07,3.982638691759243e-11,6.481830310560559e-11,1.72132283254669e-09
1302058,0.19782,6.292065639206071e-09,1.2692984087175233e-08,1.4475333829531072e-09,1.471173812601203e-09,1.8161432793702941e-09
110460,0.19953,4.1947498580634615e-11,9.722728352919291e-10,5.1437092573538445e-09,6.496206133398878e-09,1.888605915816495e-09
1283373,0.20751,6.164827263636188e-08,5.053322732572797e-08,1.1965916988404394e-09,2.84897135472611e-09,2.245506864807127e-09
1257366,0.21134,6.804216128919142e-09,1.2980667256834725e-08,6.521374302446878e-10,4.5481323454105025e-10,2.4277646333546327e-09
1249851,0.21507,5.789826754375334e-10,1.3267624926559926e-05,5.55326515341975e-10,9.017603632608083e-10,2.612098412596996e-09
100206,0.2165,3.269306187929286e-09,6.933125463357999e-09,6.181206015012372e-11,1.0457583649066719e-10,2.68455637176054e-09
1290816,0.21845,2.68102473134818e-10,1.021737523916609e-09,1.442863315916169e-07,7.939098240445688e-08,2.7849601768465615e-09
1304678,0.21881,1.0065412693420488e-07,2.140132733454677e-07,5.4433934261167547e-11,5.991201650717809e-11,2.803697823432475e-09
1302187,0.21941,1.44707235136519e-09,2.846770611580183e-08,5.0812249867489295e-11,8.946501979116826e-11,2.8350668427149894e-09
1304442,0.22449,3.7051911048997065e-08,1.6597501271916215e-07,4.341643000719894e-11,2.5335598038465118e-11,3.1076514732124215e-09
000006,0.23041,2.707941302100469e-13,5.4320373878690456e-11,4.636264838306163e-09,4.825084794122937e-09,3.486937665247142e-09
110536,0.23472,1.0696573405593865e-08,2.7094290947576833e-07,4.232419424699648e-11,7.500644902009848e-11,3.780093191268055e-09
470008,0.2395,3.8323782251741384e-08,2.735603761158799e-07,5.0700911159678886e-08,1.5340576132185965e-08,4.119053356390782e-09
460064,0.24151,2.4001432666851e-09,4.5535307545967116e-08,1.1106494310946756e-09,4.1638987175596903e-10,4.265932890354185e-09
1330426,0.25952,2.7452104277936602e-09,8.935238889818588e-09,8.73746680283073e-08,5.6221442846616835e-08,5.696820541896795e-09
110478,0.2646,3.621561582212383e-08,1.9168168300210225e-07,1.8384752772899054e-09,2.289760782392833e-09,6.137777058272406e-09
1309288,0.26791,8.459643457028705e-07,7.097628235071614e-07,7.725785950636655e-10,5.028874505699408e-10,6.433936656614519e-09
100213,0.27509,2.402880758219123e-09,7.939144140584289e-08,5.474949420512055e-09,3.76315538791103e-09,7.100119645921288e-09
1297465,0.27782,1.324302344336556e-09,2.527327172687097e-09,8.050756726799583e-11,2.4318697140663496e-10,7.355126666039665e-09
350180,0.28949,1.5345533719848372e-06,8.782516884313581e-06,2.3577347414569173e-09,2.823148932346264e-09,8.495932949582844e-09
120444,0.29945,3.8572299539913216e-08,6.592154662118869e-08,2.730622348116195e-09,1.0268702568179196e-09,9.53460130545733e-09
460037,0.30251,3.886358868705244e-08,2.2058827890146357e-07,6.979849181851278e-10,7.868781793525283e-10,9.865735385684088e-09
1335717,0.30476,1.485768674919889e-07,7.658279494669372e-07,2.9581378024160348e-08,6.594723328569495e-08,1.01128223984073e-08
440005,0.30548,1.0358320247683137e-07,9.694854359053785e-07,2.74942371814803e-08,2.747747883475012e-08,1.0192535668135424e-08
1319821,0.30878,1.750449188342626e-08,6.430183777670772e-06,3.0521390554252595e-06,2.0755332313390828e-06,1.0561892183929663e-08
1337687,0.32868,1.0651421653402776e-08,1.4445834509025411e-06,6.516926249561474e-10,2.873946903225597e-09,1.2912195645712382e-08
1316465,0.32907,7.400484984791529e-08,3.72214336909217e-07,5.017175091741206e-10,8.66403754649212e-10,1.2959197202807776e-08
1306141,0.33237,8.01808554325235e-05,0.0001655331284696,7.353895170587005e-08,1.313288976373656e-07,1.3360320796712882e-08
1309492,0.3335,1.417878215508347e-07,1.7641948652521332e-06,1.5572878554463598e-07,4.750294702249632e-07,1.3499080406659576e-08
1346956,0.3335,1.1523670768386626e-09,4.133408448185653e-09,5.948731697504722e-08,7.423429301888173e-08,1.3499080406659576e-08
1346966,0.3351,6.676902293087992e-10,4.538550535371697e-09,6.620570349449284e-06,8.257713176016123e-06,1.3696780297901788e-08
470015,0.33749,6.173060030447235e-08,2.3823668859695737e-07,5.883218180295574e-09,1.0340821411765196e-08,1.3994771314773764e-08
1300912,0.33778,2.580998181389482e-09,1.6188912026368224e-08,2.7917976296451203e-09,1.562378692393567e-09,1.40311473823433e-08
580276,0.33848,2.151416350208741e-07,1.2006416026719166e-06,3.7273542379522654e-08,3.337508108507908e-08,1.4119146210003409e-08
1343337,0.33897,3.0281910221652704e-08,1.0209790023121601e-07,5.5279117297461046e-08,7.011507255857957e-08,1.4180909066823325e-08
1346387,0.34446,2.907925896662297e-07,1.49036990765728e-05,6.832905182923335e-07,6.992410449956334e-07,1.4882120666140808e-08
350606,0.34448,6.033352073086925e-09,8.483099646886386e-09,1.93078995042846e-06,3.924512125266735e-06,1.4884706104439506e-08
470110,0.34545,4.878018843707533e-07,1.4264247301121232e-06,5.468535170046431e-06,3.8060300945077943e-06,1.50103694202682e-08
440185,0.34949,7.75105440289149e-07,2.4566206398099193e-06,6.87773139074919e-08,1.8717279310752408e-08,1.553943217818091e-08
1248677,0.35015,4.834333761384844e-11,1.9195030790758779e-10,1.4103108296742168e-08,3.43909907712691e-08,1.5626733961041682e-08
1307830,0.35946,7.581298582868544e-11,8.396760690169406e-11,1.642987793311096e-07,1.8185690314474425e-07,1.6884273176562792e-08
1346137,0.36325,3.3273343140515107e-10,2.939604395315772e-09,5.031070528523645e-08,6.709680571882137e-08,1.7410140332671025e-08
1299643,0.37676,5.615884122607996e-06,3.599230236656129e-05,2.2838091207839722e-08,1.4168522222900686e-08,1.9348127262275182e-08
1299785,0.38129,5.65764786146304e-06,4.447106998467736e-05,5.678101383670129e-08,7.174261914178461e-08,2.001594551280752e-08
580275,0.38248,7.000741871100034e-07,1.8095938044959047e-06,3.629860524581184e-06,1.7080492630922105e-05,2.0193255959867516e-08
1290779,0.38949,1.1077750798292509e-06,4.874491356981683e-06,3.929062326428689e-08,4.7456215474650943e-08,2.1253617728741077e-08
1291794,0.3951,9.333285368032406e-07,4.612508456706182e-06,7.807913612204075e-05,8.851050701831217e-05,2.2121755029291633e-08
1333438,0.39944,1.5599787277541497e-07,3.644585222215169e-07,2.9420366019334032e-09,2.1581433618170567e-09,2.28052837294278e-08
1308314,0.40646,1.585539092373374e-08,9.656531283101428e-08,6.257679804221375e-08,2.8713653120721045e-08,2.3932915196606805e-08
1289600,0.4196,6.550632131423843e-06,1.0300569638638918e-05,2.682592525633267e-07,3.1217896027227913e-07,2.6116741966608673e-08
1340454,0.41995,5.578838813820632e-05,5.44381884989039e-05,4.8968728377625723e-08,1.1788446893960285e-07,2.6176214339440984e-08
1306626,0.42088,3.3347411715660645e-06,3.5449848847276044e-06,4.791206605328004e-09,9.856848632049387e-09,2.63345695654882e-08
1295256,0.44245,1.106374885748283e-07,3.340473513396858e-07,6.923257571088986e-09,1.3753333632760372e-08,2.9575726718078982e-08
1253039,0.45346,3.615461382668677e-06,1.614889890178899e-05,6.8061627172142246e-09,6.259653730993241e-09,3.123284550554461e-08
1306360,0.45477,2.344399206486926e-07,1.006545146944378e-06,6.763688423760198e-08,9.848347807474492e-08,3.14330208163024e-08
310146,0.47941,1.7246906292250016e-06,4.64109728984225e-05,1.5669799280509088e-07,5.500556142425318e-07,3.5155172364026744e-08
1306537,0.47946,6.72363012951291e-08,1.8149772048163026e-07,2.5498317695618333e-05,5.02618176225276e-05,3.51614297681162e-08
1292145,0.49244,2.403344589611268e-06,1.7152030173268977e-06,3.396229670924688e-06,2.726538219198503e-06,3.6804687477576995e-08
1343208,0.49499,3.935623152526198e-07,1.742703665684175e-06,5.498438952258372e-06,2.5593233720400415e-05,3.71319257968377e-08
1343759,0.50615,3.086939776720515e-07,5.975406704111633e-07,5.1994889190707434e-06,6.146549142557215e-06,3.858111438539806e-08
450175,0.51941,2.781867005065042e-09,7.657212038841768e-09,7.738350327687751e-07,1.2394457766043773e-06,4.0339061742928294e-08
1322979,0.52937,1.4447629932818252e-05,1.3331652073894812e-05,1.7098525787988875e-08,2.13221053516461e-08,4.193941408063041e-08
1337703,0.53225,6.526338502685447e-06,4.710316732533384e-06,0.0019687458285492,0.0023341504902423,4.2502693391954965e-08
1289656,0.53942,2.926604445514088e-07,7.783485327395576e-06,4.4140432144701425e-10,3.867900102902247e-10,4.3921345810668626e-08
1324542,0.54152,1.4916992737341366e-07,4.953187093774268e-07,4.316332230660959e-07,9.004305902802388e-07,4.434126008214296e-08
1339450,0.55046,1.0805069952362497e-06,1.576206807125886e-06,2.9045101228721525e-06,6.714886073702875e-06,4.6151250654527135e-08
1335868,0.61941,1.9323950490927143e-08,1.3343063658162224e-07,4.5118828368947554e-08,7.360831846103926e-08,6.707819602567719e-08
1334879,0.63934,2.271455567304722e-05,6.116202916753648e-05,3.979680224692551e-09,2.2427750462579475e-09,7.437044030415208e-08
1334707,0.64962,4.5055154500141144e-08,4.124388540872823e-07,2.9044708391451613e-07,3.118915368477189e-07,7.81816586545237e-08
1262715,0.68935,4.52782538227945e-07,9.155772687926575e-07,1.0819252525999068e-05,1.7041550148475954e-05,9.449139457283273e-08
1262214,0.68936,2.835420561873734e-07,1.0613199523500235e-06,1.0033937974133797e-08,6.513304713143744e-09,9.449599955591969e-08
1335718,0.69932,1.53978660433129e-05,4.2428773197582194e-05,8.085262778503527e-08,1.1642777221685944e-07,9.913827458127412e-08
1329166,0.73161,9.475010510334518e-07,2.9501250595087177e-06,1.2326307579546602e-08,3.2120337476132265e-08,1.1384973342190642e-07
1285160,0.7493,9.115104975397601e-08,1.008733058088617e-06,1.580779251689576e-07,1.7939089820020478e-07,1.1992276343844926e-07
1329196,0.76932,3.4633193552388272e-06,4.89260322185302e-06,7.544455490443553e-07,1.4014699729282898e-06,1.2698602751449497e-07
1325358,0.77929,1.5000165590642955e-05,3.09286988727474e-05,1.4512751891902708e-08,9.374300209163584e-09,1.3032293478810446e-07
1309749,0.78928,3.7204769436464675e-05,0.0001277963461938,7.796458315722569e-08,5.287213263661527e-08,1.3336632667045262e-07
Ombo,0.97423,4.691349815740741e-07,2.7758838590146583e-06,3.917418057403418e-07,5.569140014631756e-07,2.156293213594543e-07
Aphrodite,1.29911,1.4708815371477137e-06,5.474671910809708e-06,7.604127899380226e-05,0.0004083596358446,4.467812136509166e-07
Thoth,1.3041,4.766746784802833e-07,2.928862771374495e-06,1.3530746472033564e-05,3.498359626382575e-05,4.51175176276168e-07
Inanna,1.30611,2.4612426792159576e-06,1.28097497846491e-05,7.119196761144371e-07,2.836763021202748e-07,4.529511637525953e-07
washington,1.3291,4.840382142459259e-07,1.8282130718943065e-06,1.0170333944742531e-05,1.5673702972423962e-05,4.723728761132225e-07
Mcguire,1.35608,7.24571809857232e-08,3.483253864146515e-07,0.0002275778025658,0.000571459154736,4.893958406767264e-07
Primo,1.54901,1.4113673360131788e-06,6.442991946243528e-06,7.726051977164372e-05,0.0004500972406382,6.495807841071106e-07
13135,0.10361,2.9956848690206325e-14,3.4817343455772026e-11,0.0,0.0,1.889888383640239e-10
20064,0.10374,3.032937761886405e-14,1.1027874099495486e-11,0.0,0.0,1.889888383640239e-10
13038,0.10507,2.5657316046887524e-14,2.9309054714096974e-11,0.0,0.0,1.889888383640239e-10
18697,0.10661,1.6185081138116226e-14,8.890201072305416e-12,0.0,0.0,1.889888383640239e-10
20625,0.10707,2.9850148233656106e-14,1.2964314211112175e-11,0.0,0.0,1.889888383640239e-10
3256,0.10711,2.2033554240713262e-14,3.8308997033205586e-11,0.0,0.0,1.889888383640239e-10
21034,0.10774,2.646419351196577e-14,7.662955076314382e-12,0.0,0.0,1.889888383640239e-10
7147,0.10908,2.6037861883617847e-14,2.330972697327271e-11,0.0,0.0,1.889888383640239e-10
18650,0.11259,7.073817039744814e-14,6.582519781726619e-12,0.0,0.0,1.889888383640239e-10
18612,0.11388,5.74545327720652e-14,6.317848261289655e-11,0.0,0.0,1.889888383640239e-10
8719,0.1165,6.231273026808134e-14,5.2584361154639346e-11,0.0,0.0,1.889888383640239e-10
5395,0.11653,5.2253048059642843e-14,3.446399815094199e-11,0.0,0.0,1.889888383640239e-10
2561,0.1176,5.5283798105197615e-14,1.0384544345207408e-10,8.441133512579827e-10,1.6797145676414896e-09,1.889888383640239e-10
16259,0.11792,5.543019552227668e-14,1.781405447040306e-11,1.1472679909850078e-09,2.9637522380744624e-09,1.889888383640239e-10
1371,0.11818,1.0236524138851733e-13,1.6773830131166607e-10,1.7153093140466147e-09,1.9616113003212482e-09,1.889888383640239e-10
5549,0.12014,5.390333892175204e-14,7.69577365740674e-11,2.8778432458319182e-09,1.45427935138585e-09,1.889888383640239e-10
12860,0.12058,7.966567902763505e-14,1.2673429186199498e-11,1.0517510572826124e-09,2.0497965535541716e-09,1.889888383640239e-10
19953,0.12207,5.4406467702977736e-14,4.889858852994181e-11,2.2463406895623767e-09,3.537601598494274e-09,1.889888383640239e-10
18835,0.12278,7.114039051158073e-14,3.5110576763827455e-11,3.063360316071942e-09,3.019127288852203e-09,1.889888383640239e-10
2916,0.12316,7.412335867546087e-14,2.9191934545487366e-11,2.584089687408322e-09,3.82539393138857e-09,1.889888383640239e-10
16021,0.12357,6.172583029012119e-14,3.982671587439393e-11,4.652998924612984e-09,2.755146655484019e-09,1.889888383640239e-10
13894,0.12377,1.0022406681399037e-13,3.902277934340641e-11,2.1963070919221112e-09,2.014855601195339e-09,1.889888383640239e-10
6406,0.12393,6.01290650533629e-14,1.6355545284529803e-10,3.820249383310896e-09,3.005852612661895e-09,1.889888383640239e-10
19543,0.12405,9.737850827984937e-14,2.5747311574616247e-10,4.198323011746827e-09,2.118705861729413e-09,1.889888383640239e-10
13044,0.12472,5.726528607035187e-14,3.436134481532442e-11,2.572304274482706e-09,4.149854379452318e-09,1.889888383640239e-10
15459,0.1256,7.107653566058466e-14,7.382467044920439e-11,4.520040853603013e-09,3.848753455808152e-09,1.9432303100801696e-10
2992,0.12623,6.4847539085313e-14,3.0658769179862677e-11,3.680900753457623e-09,1.6700207328645212e-09,2.0000382823171903e-10
16069,0.12706,1.13548345490875e-13,9.051131415306096e-11,2.259772864375679e-09,2.6761750795137743e-09,2.0761299403827295e-10
744,0.1271,5.6179357200332775e-14,2.6857258719636915e-11,1.3315866604639583e-09,2.195584918663506e-09,2.0798328882805768e-10
14871,0.1272,1.0422434625877656e-13,1.3704595464680055e-10,5.626921104630794e-09,2.091262972660208e-09,2.0891046925203639e-10
18855,0.12732,7.125307465914015e-14,9.210886889524311e-11,4.196540894277441e-09,2.1413782950883572e-09,2.1002580769492608e-10
22075,0.1292,6.877932756137096e-14,5.682161765458057e-11,2.615969506522688e-09,2.994839999703858e-09,2.2788711268053055e-10
1032,0.12921,7.775862912829062e-14,1.0079982463766373e-10,2.2819938950515813e-09,3.0124074824076174e-09,2.2798406827906576e-10
5751,0.1295,1.16148379372163e-13,1.8648585869589143e-10,3.146204223132772e-09,4.008257014186199e-09,2.3080475065025618e-10
18415,0.12958,9.380233674752809e-14,2.6387494114369116e-10,4.862360641454565e-09,4.900182863683777e-09,2.3158592179035535e-10
18809,0.13169,7.887669963259578e-14,8.100625163769949e-11,4.589302279817739e-09,2.6664382169926435e-09,2.5266574184634236e-10
15508,0.13372,1.0833519378855665e-13,1.6815655120495664e-10,4.281307482749084e-09,4.429415759014828e-09,2.738128299472063e-10
14108,0.13477,8.622310993514371e-14,1.8261472369383891e-10,7.154249155092186e-09,5.138168431705351e-09,2.8508441587404307e-10
15234,0.13535,9.084238551642284e-14,1.2795246267494704e-10,4.673487459991952e-09,9.3594738899062e-09,2.9140809934748803e-10
17629,0.13658,1.65359722545564e-13,2.244711006898944e-10,5.32257342236456e-09,1.1092431945373252e-08,3.050482089254881e-10
19775,0.137,1.2430979861414046e-13,1.0476480187735317e-10,4.351368574374232e-09,6.921125577297342e-09,3.0977725808413233e-10
18602,0.13713,1.354238573665878e-13,7.309955709702725e-11,4.981511827220682e-09,6.395517019092571e-09,3.1124838329950477e-10
21062,0.13745,1.369627686116769e-13,3.474162019757188e-10,4.765415649905278e-09,4.713435028901941e-09,3.1488446151167336e-10
17366,0.13822,9.702649180063732e-14,6.72315736814977e-11,1.094984101639936e-08,4.624232756763441e-09,3.237203095264566e-10
15171,0.13826,9.30465789221993e-14,9.553968738868148e-11,7.74554039699462e-09,2.348893715628787e-09,3.241826551735406e-10
20084,0.13851,5.2818124392718245e-14,1.1364625152195264e-10,5.321611125197746e-09,8.572629330163481e-09,3.2707979047512744e-10
12928,0.13875,9.65148909118673e-14,1.1344174061733516e-10,7.079164757603548e-09,5.092857798800942e-09,3.298731653430706e-10
1794,0.14082,1.6005009283928241e-13,1.6658423745829564e-10,5.52381686674264e-09,5.304438997271137e-09,3.5445903386727983e-10
17208,0.14104,1.0064695011646745e-13,2.14790189279232e-10,4.671654165479439e-09,1.1660892058570325e-08,3.5712396829777403e-10
2635,0.14325,6.661829699344528e-14,5.3698441626124294e-11,6.4482198392460174e-09,7.415856653723934e-09,3.844481430282635e-10
17568,0.14345,1.0605537083963161e-13,6.292337517361375e-11,9.680118414222334e-09,6.0246792500196585e-09,3.8697061493732117e-10
17497,0.14404,1.3944871405013212e-13,2.1649525947445827e-10,5.348388577202625e-09,5.05890659295818e-09,3.9445996363769086e-10
8921,0.14423,1.0629966379850287e-13,6.967395440366991e-10,7.284899824147068e-09,7.0792048895601725e-09,3.9688706774306266e-10
17605,0.14542,1.286487636226118e-13,1.1700226357921301e-10,6.9404728374955485e-09,4.868699547324775e-09,4.1225772064495754e-10
13796,0.14747,1.0952247642849608e-13,1.4738016751762301e-10,9.338469927166724e-09,6.98824409425948e-09,4.394213903215792e-10
14024,0.14771,1.0081142357458579e-13,2.0577718847684255e-10,1.0071420189969684e-08,8.78551761911038e-09,4.4265819297539705e-10
14437,0.14806,1.6973832543837786e-13,1.6053917938330952e-10,1.4343629890578244e-08,1.4239346949354273e-08,4.4739982106337247e-10
13736,0.14898,1.777802621764174e-13,2.8950687264327155e-10,7.333863680246114e-09,6.709985085589842e-09,4.5998399537906354e-10
2308,0.1494,2.02070235970814e-13,1.2450962461745115e-10,8.359277749246345e-09,9.641153138891641e-09,4.657869712059466e-10
2031,0.15195,1.8622271397468374e-13,1.1624240118155185e-10,5.760100764743245e-09,9.129367019408421e-09,5.018001792433356e-10
18323,0.15291,2.651426393870243e-13,4.267269360018339e-10,6.236965651618933e-09,5.955997355761319e-09,5.157055106090377e-10
15132,0.15318,9.5036312542795e-14,1.0037292385682644e-10,1.2123226076057082e-08,1.3421214889722602e-08,5.19650625747371e-10
18740,0.15336,1.988204437514767e-13,3.964479712451779e-10,4.378276964359386e-09,9.679606157850644e-09,5.222890538947357e-10
19353,0.15341,1.3332186575091414e-13,1.9355211579262895e-10,1.083076441363281e-08,6.829420504125549e-09,5.230231362931555e-10
16073,0.15357,1.862170514891695e-13,2.4117191365417803e-10,1.3206846381797513e-08,9.466418215206865e-09,5.253756642481261e-10
5550,0.15511,9.017914028634553e-14,3.9235591860067355e-10,1.39776874537417e-08,6.225487876872472e-09,5.482886709293768e-10
16116,0.15526,1.390544527429328e-13,2.0543221454966077e-10,1.0002130665529522e-08,1.0771452735939224e-08,5.505465940467022e-10
18030,0.15536,1.8001193318980277e-13,6.808487698049451e-10,1.0966648443409354e-08,5.610352063176863e-09,5.520544537136674e-10
19940,0.15601,2.0182419495460753e-13,5.477206492611377e-10,5.429838537395491e-09,6.179200082222201e-09,5.619058045351771e-10
13354,0.15671,1.2431551975678057e-13,2.670764170186278e-10,8.379662797080684e-09,5.7224523897051965e-09,5.726123844363363e-10
16206,0.15856,2.1916454787629415e-13,3.546738241711821e-10,9.915602870247672e-09,2.7050603624098343e-08,6.013947366422447e-10
14782,0.15931,1.8635393104438618e-13,3.9159391165524955e-10,1.0418965162136965e-08,5.6585933260433455e-09,6.132643097466843e-10
15425,0.15948,1.5535078840744825e-13,2.703489178864612e-10,7.155816870348475e-09,5.125287644909483e-09,6.159708717135803e-10
3317,0.16008,1.4581706472169845e-13,4.1662080776424314e-10,1.0860291214061792e-08,7.606977158348843e-09,6.255710772056661e-10
2689,0.16053,1.6894930212856725e-13,1.9618698840048176e-10,1.4376893127097609e-08,9.58042096787824e-09,6.328199477561659e-10
5103,0.16077,1.1323415618555963e-13,2.8062895473913173e-10,7.697126204439046e-09,1.4257340032805817e-08,6.367030859989331e-10
17825,0.16236,2.137696369583973e-13,7.103518734460975e-10,6.351779417132687e-09,1.5741489856405505e-08,6.62728877283536e-10
19174,0.16375,1.8249310677318794e-13,6.648562702499605e-10,2.3407342806595233e-08,8.68357103725562e-09,6.859080596909867e-10
3087,0.16448,1.9843688159589605e-13,4.563400652976533e-10,2.3914648948384324e-08,1.8645641600072546e-08,6.982408624400658e-10
19616,0.16471,1.7992325067403352e-13,1.5747564322911947e-10,7.883427712562775e-09,7.102779460744878e-09,7.021493052843929e-10
20764,0.16495,1.1676653098928458e-13,4.23654365064453e-10,1.7139680027484658e-08,1.0889170277888996e-08,7.062393105078606e-10
20430,0.16603,3.041660300835343e-13,4.501637387369917e-10,1.4289375907357474e-08,1.720602498296653e-08,7.247913184461134e-10
12843,0.16606,2.0002412296606887e-13,1.8709814598981623e-10,1.4989647281542496e-08,6.734302103923563e-09,7.253100853484824e-10
12853,0.16828,3.168011536684536e-13,5.11801999480189e-10,8.762174350920483e-09,2.4980595850090674e-08,7.64213838397975e-10
17389,0.16971,1.9951579267292621e-13,2.8026409467839307e-10,2.0197199964512946e-08,1.6353460111028032e-08,7.898116121354317e-10
12856,0.17042,2.2093758652529857e-13,7.28224325846507e-10,1.6821708881947407e-08,1.0754016757967742e-08,8.026776518459266e-10
19282,0.17256,7.716054793566948e-13,5.236094847369299e-10,3.321136249500849e-08,1.0250536062173621e-08,8.420858114090527e-10
3080,0.17331,1.0960289600986892e-12,3.449941960454925e-10,9.538266156095369e-09,2.904154002382223e-08,8.561205592474822e-10
15897,0.17374,1.0620069734988076e-12,4.569594533680355e-10,1.1825355867575184e-08,1.1045468350501629e-08,8.642194627541047e-10
15648,0.17392,9.657580722952232e-13,4.4573132652747537e-10,2.127967221016862e-08,1.080120891494642e-08,8.676210222021658e-10
14421,0.17417,1.2974121091767044e-12,5.995825368078823e-10,1.1463634621928702e-08,1.4485108535358e-08,8.723564939567643e-10
16165,0.1742,1.303677528088462e-12,1.0685795161959407e-09,1.3001571419086404e-08,1.7365636657891034e-08,8.729256166372434e-10
5350,0.17438,1.6218182347214097e-12,6.914510518659546e-10,1.591331655477145e-08,2.0400947262547436e-08,8.763442500346392e-10
15583,0.17443,1.555161025051652e-12,7.958269338551903e-10,1.4791793984563878e-08,8.550604091135674e-09,8.772950561135914e-10
19969,0.17444,2.9450586924291067e-12,4.3868107154107836e-10,1.084484657557929e-08,1.526510414702164e-08,8.774852791916847e-10
18604,0.17498,1.3417902283723497e-12,6.479568563969684e-10,2.394362197639205e-08,1.2167123400936973e-08,8.877879471572965e-10
14979,0.17666,4.561109630825336e-12,2.1130993959201408e-10,2.307447932094686e-08,1.9987075878419965e-08,9.34600578113837e-10
17218,0.17713,3.1937195134520905e-12,7.929957464308714e-10,1.685548634475436e-08,5.8627297592628956e-08,9.479612566786456e-10
