CID,sample,row_index,region,zHD,MU,MUERR,PROBIA,HOST_RA,HOST_DEC,HOST_LOGMASS,clipped,cluster_targeted,cluster_tier_ok,kappa_raw,kappa_ext,kappa_gal_ext,kappa_cl_ext,gamma,dmu_pred,zbin,rand_mean,rand_sig,n_rand_ok,area_frac,area_flag,frac_nir,hr
01259412,DES3_Deep,304,5,0.3047569362099627,40.943376344356516,0.1069015410914468,1.0,36.345383,-5.3241,10.51,False,False,True,0.0016753199367775373,-0.0012269758365776972,-0.0005189556466100294,-0.0007080201899676675,0.004303950615086349,0.002711112625106565,0.32500000000000007,0.0029022957733552345,0.0019121369955755973,492,1.0,False,0.8994881340158213,-0.004443366264920272
01261579,DES3_Deep,305,5,0.3222363655489997,40.90156626221724,0.1052809724828197,1.0,36.119595,-4.967311,11.16,False,False,True,0.0008689689718108797,-0.0023844945105639427,-0.001504878083221198,-0.0008796164273427444,0.001888744435180507,0.005250721238950694,0.32500000000000007,0.0032534634823748222,0.002134512964682071,492,1.0,False,0.9205094422485727,-0.1850525175158969
01279500,DES3_Deep,308,5,0.2350194361957722,40.364168930215854,0.1056925997688436,1.0,36.925739,-4.314926,9.7,False,False,True,0.001172739698036049,-0.0005377857505410562,-6.189533983592108e-05,-0.00047589041070513513,0.001704341991127735,0.0011869601982645544,0.22500000000000003,0.0017105254485771052,0.0011595527821544344,492,1.0,False,0.9629629629629629,0.042976838834116224
01283878,DES3_Deep,309,5,0.3134602474822006,41.059487063033224,0.1431219626615856,1.0,37.133164,-4.041299,11.41,False,False,True,0.0042064260482438005,0.001129277777071008,-0.000710404142483415,0.0018396819195544236,0.004409630726160979,-0.0024221330857488238,0.32500000000000007,0.0030771482711727926,0.002022861850549943,492,1.0,False,0.4583145561063542,0.04166110026099777
01286398,DES3_Deep,311,5,0.1502881217404008,39.415204991128576,0.1131399973107106,1.0,36.813191,-5.119083,10.36,False,False,True,0.0024463774908664803,0.001727321826033899,-0.0003644877110723072,0.0020918095371062063,0.004023157969550354,-0.003764975420935088,0.17500000000000004,0.0007190556648325813,0.0005795973943746528,492,1.0,False,0.9532030895047705,0.16952722325334316
01294743,DES3_Deep,314,5,0.3125423401984679,41.05984802332471,0.1188800208868829,1.0,36.102535,-4.674933,10.26,False,False,True,0.008000417175754468,0.004941709975606855,0.006280596270097553,-0.0013388862944906973,0.009827147038515727,-0.010821787066505363,0.32500000000000007,0.0030587072001476124,0.002011184093924669,492,1.0,False,0.971535230984601,0.04931989980365846
01295305,DES3_Deep,315,5,0.6117023390051224,42.775041860896685,0.1366232675040247,1.0,36.243351,-4.250854,8.71,False,False,True,0.01170414003736178,0.0024304728376967483,0.004922017264147217,-0.0024915444264504674,0.004340541220506689,-0.005016335104260666,0.6250000000000002,0.009273667199665032,0.006283637580298605,492,1.0,False,0.976078431372549,0.05372950914904581
01297026,DES3_Deep,316,5,0.2584827371979723,40.57203460743472,0.109431654491242,1.0,35.820992,-5.182148,10.61,False,False,True,0.00027720575210314196,-0.001781885831154753,-0.00097631388322607,-0.000805571947928683,0.002275828675718127,0.0039033076310406927,0.275,0.002059091583257895,0.001379048296736459,492,1.0,False,0.9969984992496248,0.021710379093977234
01301933,DES3_Deep,319,5,0.3299417482552194,41.23044488477161,0.1038555931777684,1.0,36.663719,-4.970757,10.01,False,False,True,0.004105808260568322,0.000687099731822469,0.0017244597679307203,-0.0010373600361082507,0.007614363359768182,-0.0014910228742721146,0.32500000000000007,0.003418708528745853,0.002251528873054512,492,1.0,False,0.9570747217806042,0.08484212997113848
01302523,DES3_Deep,321,5,0.4238574411490947,41.73696962115468,0.1164448867677114,1.0,36.317585,-4.659808,10.5,False,False,True,0.012246607709610825,0.006819785044514777,0.003298291591319143,0.0035214934531956348,0.014882095188264331,-0.015037232115677182,0.42500000000000016,0.005426822665096047,0.0037815306398207684,492,1.0,False,0.9317548746518106,-0.04868653337218156
