CID,sample,row_index,region,zHD,MU,MUERR,PROBIA,HOST_RA,HOST_DEC,HOST_LOGMASS,clipped,cluster_targeted,cluster_tier_ok,kappa_raw,kappa_ext,kappa_gal_ext,kappa_cl_ext,gamma,dmu_pred,zbin,rand_mean,rand_sig,n_rand_ok,area_frac,area_flag,frac_nir,hr
1306360,DES,1464,3,0.45477,22.631,0.282863,1.0,53.6767,-26.487,,False,False,True,0.002717121043662234,-0.0032526972508909397,-0.0014320529692610643,-0.0018206442816298756,0.0058422073005753705,0.007247523737181478,0.4750000000000001,0.0059698182945531735,0.00414819388629603,498,1.0,False,0.0,-0.007224857153514053
310146,PS1MD,1479,3,0.47941,22.6165,0.202088,1.0,52.4866,-28.7419,,False,False,True,0.008417393806977987,0.002004172473194307,0.0035289044500215975,-0.0015247319768272906,0.008287796172496469,-0.004255420269693555,0.4750000000000001,0.00641322133378368,0.004442199335575724,498,1.0,False,0.9845950704225352,-0.1567835366944983
1306537,DES,1480,3,0.47946,22.7577,0.197147,1.0,55.041,-27.5592,,False,False,True,0.01445881703400506,0.00804469872464942,-0.0031664801504689795,0.011211178875118398,0.018397834038418284,-0.017840540850386753,0.4750000000000001,0.00641411830935564,0.004442543026122248,498,1.0,False,0.0,-0.015850933533560808
1292145,DES,1486,3,0.49244,23.0253,0.334315,1.0,53.6305,-29.6489,,False,False,True,0.0071378738289409015,0.0004909006611043733,0.0002816463128469523,0.00020925434825742103,0.02155033592197974,-0.0014145438270086116,0.4750000000000001,0.006646973167836528,0.004531765091999664,498,1.0,False,0.0,0.18320171135201524
1343208,DES,1487,3,0.49499,22.8291,0.162788,1.0,52.8465,-28.5442,,False,False,True,0.014455545627310554,0.0077628267053040535,0.004321194008907223,0.0034416326963968287,0.008536012899242334,-0.01692321240953621,0.4750000000000001,0.006692718922006501,0.004549293309872346,498,1.0,False,0.9782790309106099,-0.02626544544219266
1343759,DES,1498,3,0.50615,22.8513,0.149287,1.0,51.979,-28.5644,,False,False,True,0.00942836507810103,0.002535441208432994,0.0007920165548291449,0.0017434246536038494,0.013571118821130275,-0.005497784623739302,0.5250000000000001,0.006892923869668036,0.004626005039856319,498,1.0,False,0.9310344827586207,-0.04100426246804109
450175,PS1MD,1511,3,0.51941,22.9908,0.313952,1.0,53.2864,-28.0844,,False,False,True,0.0021040817582613875,-0.005026720033090513,-0.004143527645732777,-0.0008831923873577363,0.00385379292653202,0.011195741817985796,0.5250000000000001,0.007130801791351901,0.004717151772794265,498,0.775,True,0.9550561797752809,0.03191485545329267
1322979,DES,1517,3,0.52937,23.0383,0.138414,1.0,52.0693,-28.0637,,False,False,True,0.015797368720260302,0.00848116024542514,0.01106109111819807,-0.002579930872772928,0.01953166814280163,-0.018808647852884743,0.5250000000000001,0.007316208474835161,0.004788253343664231,498,1.0,False,0.9532163742690059,0.030447153607701366
1337703,DES,1521,3,0.53225,22.7291,0.220331,1.0,54.8836,-26.7243,,False,False,True,0.07086318169893992,0.06349087265983251,-0.001624240055355941,0.06511511271518844,0.011191263013225391,-0.14343844159488517,0.5250000000000001,0.0073723090391074105,0.004809788736610176,498,1.0,False,0.0,-0.292750544869369
1289656,DES,1527,3,0.53942,23.0808,0.24298,1.0,54.3017,-27.3554,,False,False,True,0.01167412703343809,0.004162150964527889,0.007013600028948568,-0.0028514490644206787,0.0054963573952809645,-0.008927931188761753,0.5250000000000001,0.007511976068910201,0.004863402891965188,498,1.0,False,0.691117984975696,0.02440860053245511
