CID,zHD,rvar_gal_cl,rvar_gal_tot,rvar_cl_cl,rvar_cl_tot,var_zp
01307830,0.3492829284853669,5.6667219705495915e-11,1.6629879535388143e-10,2.130067603434947e-07,2.349516148354226e-07,1.2672568161819171e-08
01309492,0.3334897113954451,1.6419439425838088e-07,2.3035490295300113e-06,2.685620803082644e-07,1.0504002944813464e-07,1.0733565708998316e-08
01309749,0.7892835350418792,2.304386395818361e-05,0.0001307993293503,6.792466460017502e-08,8.764196750664248e-08,1.1862068464752829e-07
01316385,0.1477623141953492,3.8320254081135466e-11,5.248389926376368e-10,4.29714530450116e-10,2.5821013618690695e-10,4.423488808022318e-10
01316465,0.3290793407198824,6.910754303795582e-08,4.229091458522346e-07,5.764418077496264e-10,4.0486776513402734e-10,1.0220826482204346e-08
01322979,0.5293829178592093,8.617605325940137e-06,1.8457507545769376e-05,1.1356857578769188e-08,2.043833064868253e-08,4.071902690247201e-08
01325358,0.7792992563535928,2.0451084488363345e-05,4.6970603656097744e-05,8.967910179841154e-09,1.5506710201336543e-08,1.1381512034550884e-07
01329166,0.731618133049192,9.608380625110425e-07,2.251751128183196e-06,1.9628525389971223e-08,3.893113911484911e-08,9.920033029681029e-08
01329196,0.7693264109682705,3.3100051595405403e-06,4.099587911914105e-06,1.0583735640840398e-06,1.350455974227547e-06,1.1008905517211857e-07
01333438,0.3994509001858017,8.744998296956454e-08,5.689018436243121e-07,4.356018175673968e-09,2.9479450768592973e-09,1.908386247681386e-08
01334707,0.6488328487670945,3.2833337187289346e-08,4.822171042795304e-07,2.3907765015801664e-07,3.686691186586952e-07,7.276740228542028e-08
01334879,0.6393497078996211,3.5355736693299736e-05,3.2290854004017965e-05,1.7518402990525623e-09,6.219329527751621e-09,7.055071310664397e-08
01335717,0.3047936508275715,1.5914191188027865e-07,1.1115246769801162e-06,4.9763437557478596e-08,3.0637131480544704e-08,8.35569317271539e-09
01335718,0.6993249699981432,1.887098814104308e-05,4.8048881765392864e-05,5.426007159037583e-08,1.0571760045205948e-07,8.772051460603212e-08
01343208,0.4992197631020045,5.806694357259388e-07,1.9699646754391947e-06,5.821338551419001e-06,1.1233723327695807e-05,3.480907984203101e-08
01343759,0.5079943476444553,1.875719785574649e-07,6.182172130448506e-07,4.434834647845893e-06,9.355114926649524e-06,3.6380976010018466e-08
01346387,0.3444771283396386,2.582597522262831e-07,9.739127220776571e-06,5.68160734568191e-07,1.003825606540152e-06,1.2065507081321068e-08
01253039,0.4534672904015684,2.56394411965974e-06,1.4053400237607182e-05,3.572737814068435e-09,6.636676698289039e-09,2.693014454026036e-08
01253920,0.1955625959053246,3.6038681978638134e-08,6.867207948431761e-07,5.2401740256628925e-11,4.899209542673087e-11,1.5585452539903895e-09
01257366,0.2113408050139094,5.282657966504001e-09,2.2629755357165017e-08,5.204993597285941e-10,1.2076039923698032e-09,2.0389387719889708e-09
01283373,0.2075626168390045,5.1666104085103896e-08,6.765631828926765e-08,1.9718874640013127e-09,2.0405516919942173e-09,1.918037964010047e-09
01289656,0.5394309791313667,3.060313634181217e-07,6.638053007376281e-06,6.290834316713734e-10,3.5380905370653206e-10,4.352049631908376e-08
01290779,0.3895014109010326,9.761725708865446e-07,4.679153250077003e-06,4.9380842218284315e-08,3.401576951163038e-08,1.7870889646201008e-08
01290816,0.2184506252983489,1.8865197454241656e-10,1.2721497914146975e-09,1.3603360306237633e-07,9.65675804784602e-08,2.276469318227308e-09
01291794,0.3951172942378953,7.704159195489967e-07,7.978565183082808e-06,3.3624987471214575e-05,5.4362082299357195e-05,1.855064388925664e-08
01292145,0.4924532810580331,1.6158900317342334e-06,2.2073314660813618e-06,4.575805301347374e-06,2.60620086956824e-06,3.36206241763007e-08
01295256,0.4424566257593436,8.118243724093422e-08,4.2524287177736057e-07,2.2290576178632192e-08,1.5940504721011224e-08,2.5120763158483876e-08
01299643,0.3800038820377722,4.601540893002843e-06,2.800815159598025e-05,1.1522464130298337e-08,1.5130701200984456e-08,1.675016859276086e-08
01299775,0.159771595339577,3.6533299113702156e-08,5.373898547782219e-08,2.4920278337448187e-10,5.7920302482065014e-11,6.709990416015052e-10
01299785,0.3812885853915888,6.878867903269989e-06,3.6182897635664346e-05,6.191929237710623e-08,3.505481260053516e-08,1.6899642970089597e-08
01302058,0.198352591098686,3.599130593857596e-09,8.720218674027718e-09,4.767709768802122e-09,1.449516318812567e-09,1.6388014696112343e-09
01303279,0.1723823922539173,1.0409839527968907e-09,9.786505760149282e-09,9.44439820577268e-11,2.0360604068686557e-10,9.62191463635072e-10
01303496,0.1797717401195735,7.4042452738163e-10,2.0819436427551104e-09,1.2650339402761037e-07,1.91242879105596e-07,1.1422825519133495e-09
01304678,0.2188637677342773,1.3685636151173112e-07,2.4079126746139697e-07,8.611349911237162e-11,5.7625401240319704e-11,2.29067415261946e-09
01306141,0.3324344019641088,0.0001131871456249,0.0002482549205388,1.0316297232737041e-07,1.830777231628001e-07,1.0609735894486784e-08
01306360,0.4494404970812411,2.1496790466729279e-07,8.365974456662778e-07,7.47101292250737e-08,6.248114967750645e-08,2.6261124719078852e-08
01306537,0.4794741368781541,5.8154632911464377e-08,2.1296992268266167e-07,2.985331107543392e-05,0.0001712678349627,3.1398756719902186e-08
01306626,0.4094921716673501,2.964957059867432e-06,3.208069557447951e-06,5.034686499683462e-09,3.764437568086442e-09,2.034840187656209e-08
01308314,0.4064730178756959,1.1663696530266e-08,6.42665120276259e-08,5.2788988119792336e-08,3.329993592024274e-08,1.996392266181483e-08
01309288,0.2683535730194786,3.589439003267472e-07,7.581380042517862e-07,5.462062222514001e-10,8.26167957361387e-10,5.850635080692858e-09
01319821,0.3088129483107464,1.85453287719722e-08,5.8938044933669544e-08,4.001554173747949e-06,2.603730707592813e-06,8.625919075270942e-09
01324542,0.5415361344767149,1.848142329969386e-07,5.25957688346698e-07,7.736693020675141e-07,9.151666522324076e-07,4.4119235750893846e-08
01330426,0.259537986367321,4.1251586036070375e-09,1.3261652787071036e-08,6.704785829541426e-08,2.3037190056647874e-08,5.057622609590873e-09
01335868,0.6194153602058086,3.1784601230798854e-08,1.9515336908205125e-07,8.25862733198655e-08,7.779072371258748e-08,6.573118424111559e-08
01337687,0.3195263794466887,9.406592022524004e-09,1.9104157594509676e-06,1.1489068226634767e-09,7.260236860038698e-10,9.367213760369822e-09
01337703,0.5334428191518148,3.5073070013655665e-06,1.25368331820526e-05,0.0011461368679868,0.003032618109527,4.1839735704983445e-08
01339392,0.1804691802116129,1.2489343226864063e-09,1.2809575651902968e-08,2.258724276248058e-09,5.935604128759513e-09,1.1593054027693066e-09
01339450,0.5505268182766645,6.891781063517493e-07,1.4765418339848842e-06,2.133636945046382e-06,6.198009311551578e-06,4.6722368129904266e-08
01340454,0.4209903175925114,5.3094365774465414e-05,5.879890725025294e-05,1.7262456883845612e-07,3.885421211309509e-08,2.184622875247609e-08
01343337,0.3389225911319462,4.005284753063864e-08,9.15706121617005e-08,1.2919509616864838e-07,6.334305587773535e-08,1.138242871283032e-08
01346137,0.3634669357908606,3.7008664785038287e-10,3.295051992089655e-09,6.442283775463445e-08,3.663021914891095e-08,1.4551150063576985e-08
01346956,0.3335205606363138,1.6633477850605906e-09,4.802475543210326e-09,6.25801801551884e-08,5.590321136001304e-08,1.0737196361128748e-08
01346966,0.3355455552140733,9.091879507891675e-10,5.513278624381955e-09,1.1589519102132138e-05,9.497027429708182e-06,1.0976861116438832e-08
GSD10Pri,1.55,1.3307906944546108e-06,6.759139595802758e-06,8.042126088462008e-05,0.0001894587773708,5.217215960377669e-07
GSD11Was,1.33,5.225982230219389e-07,2.206253874844212e-06,1.1973921817821998e-05,3.6488232420621486e-05,4.000117085131359e-07
psc000006,0.2301334403896844,3.7521436530035253e-13,7.529121760653621e-11,2.394622333062446e-09,2.081820340665686e-09,2.829916755434979e-09
psc090275,0.1391794193022071,3.338239890987394e-12,5.799472653300175e-10,2.296488685364395e-07,6.468663639852927e-07,3.0801814275863744e-10
psc091748,0.1440300514103478,7.324502642933604e-07,1.1453793715616876e-06,2.3862230837608755e-14,4.9687816405030865e-14,3.809562895489154e-10
psc100116,0.447261071198952,1.756639742228469e-07,2.8569581144891033e-06,0.0006260509271267,0.0026323039833458,2.5902540111185544e-08
psc100206,0.2161201877661951,1.8582137225341714e-09,1.4579879081385166e-08,1.3104159852828916e-10,6.311744135571187e-11,2.197170723278837e-09
psc100213,0.2747001874794061,2.979089119946456e-09,2.950952953346414e-07,3.0514254174095263e-09,3.484911414310742e-09,6.457289125584946e-09
psc100405,0.1025792967723935,3.405334616775431e-13,4.0422384940816237e-11,2.5778328165843897e-14,1.068727153452454e-14,1.3920632348335602e-10
psc110460,0.1991509364362178,4.5929677325063095e-11,4.933652931079418e-10,5.264809629367908e-09,3.663449630899255e-09,1.662137198716007e-09
psc110478,0.2642185782577821,5.361789717188343e-08,2.3110244500762033e-07,3.3193260698230582e-09,1.6333404780577027e-09,5.471480391594106e-09
psc110536,0.2343409051533131,1.5389259664128742e-08,2.694518136654774e-07,8.851900052667661e-11,1.1462534393409393e-10,3.109302025314729e-09
psc110567,0.2140107839241873,3.061460846998216e-05,0.0001990779798685,5.1755571235836395e-09,4.7502707671145975e-09,2.126605383457272e-09
psc120444,0.2990661746687537,7.905376294033729e-08,6.990063292983988e-08,1.4169556214724222e-09,8.161851544074243e-10,7.978052921205423e-09
psc310146,0.4790204868660583,9.228263079733102e-07,4.3374130253050846e-05,3.2906419067117897e-07,2.796412933595452e-07,3.1322471180762696e-08
psc340125,0.3184776953977515,3.7781707443651714e-08,9.201730088852437e-08,3.602813780794214e-06,7.1066419909876005e-06,9.2933031552157e-09
psc340309,0.1497549825474826,3.8887403102239076e-08,7.365213664077544e-08,8.977801396024494e-10,2.169725559657562e-09,4.770037876307302e-10
psc440005,0.3051010216655478,1.076884948001698e-07,9.92048630500608e-07,2.41964956474103e-08,6.870151688968851e-08,8.376206509873337e-09
psc440008,0.146155483451543,1.2268264979864647e-09,5.826754154916454e-09,1.0595899304268828e-10,5.518973576063071e-11,4.1535588568827814e-10
psc440643,0.1891416132556196,3.0704350037438953e-10,1.804003307408057e-08,6.87692574215531e-11,3.4015702251942086e-11,1.3814953919960594e-09
psc450175,0.5190189298887546,4.624867330240397e-09,1.0617618996571334e-08,5.770446538415038e-07,1.7438886996152057e-06,3.840514592489029e-08
psc460037,0.3025297307182721,3.1576042105083494e-08,2.550191451702522e-07,5.786355278011349e-10,1.0922257229773986e-09,8.205378300107215e-09
psc460064,0.2419248922212022,1.941736050248395e-09,2.77313339333204e-08,7.030917038977204e-10,4.4795636898789637e-10,3.646109388491613e-09
psc470008,0.239129293909984,3.6046451692810415e-08,2.993506421907786e-07,4.980945352267844e-08,1.999822350036352e-08,3.443260463419816e-09
psc470015,0.337113044100769,6.722469139775563e-08,3.1038572387207697e-07,4.380770072778576e-09,2.896084640614571e-09,1.1164194932214522e-08
psc470110,0.3454622500799968,6.549965239345265e-07,1.0370714799470798e-06,4.318927854374571e-06,5.1139591312091805e-06,1.2188732062205616e-08
psc550096,0.2231079787494418,2.882073969957154e-09,1.4866517244703285e-06,1.5693374038968433e-08,3.3512255158676126e-08,2.439158578837193e-09
psc580275,0.3820963378794373,8.258821394203518e-07,1.3003840250457826e-06,7.367727183718057e-06,1.2219278405957731e-05,1.699396441151135e-08
psc580276,0.3380998787709233,3.814284711950306e-07,3.7346477897194272e-06,3.6940976053912726e-08,6.139057565583122e-08,1.128294663124236e-08
2002fw,1.2991107967805655,1.5318306708940928e-06,5.052706319568642e-06,0.000153535809466,0.0002729088951269,3.792580415904334e-07
2002hp,1.3041066404005537,5.497857132147633e-07,2.362277890228292e-06,1.4550840515500526e-05,2.666975561017422e-05,3.826129276520592e-07
2002hr,0.5254075836775041,2.0644464921359504e-08,2.231371627875719e-07,1.101400060308247e-07,2.591829939486898e-07,3.9636404197877645e-08
2002kd,0.7343269044704723,5.015880119654665e-06,3.460211112522912e-05,6.778958645233389e-08,4.972433533191975e-07,9.996362236239575e-08
2003aj,1.3061113065045324,2.417465478263276e-06,1.7086615832504985e-05,2.671207566484976e-07,2.4131564790281253e-07,3.839632853601901e-07
2003ak,1.5500177046042452,1.0134380842278329e-05,2.297572090635684e-05,5.190520314920542e-07,8.382165822383374e-07,5.217335228383144e-07
HST04Greenberg,1.1391702414290372,5.155646733962718e-05,0.0001683361523304,9.36921250417898e-05,0.0003641328166474,2.946419365708706e-07
HST04McGuire,1.369079854003076,1.0121990554829277e-07,5.719595763614923e-07,0.0003045125577103,0.0012064704982785,4.255308243563405e-07
HST04Ombo,0.9742343500931072,3.543577659066879e-07,2.9978098028848556e-06,6.725130452678655e-07,6.768666711856265e-07,2.1302111390333914e-07
HST04Rakke,0.7393243906226654,2.841829592293915e-07,1.3968566175960151e-06,1.2000762801013816e-07,1.0454637542110563e-07,1.0137951769942629e-07
HST05Zwicky,0.5204124610194887,4.011770743430953e-07,1.8410258544886296e-06,3.832323844786058e-07,4.874569491903973e-07,3.866490634772624e-08
SCP05P9,0.8203473065921025,7.74051422482583e-06,9.654895935415786e-06,4.581027804358627e-06,5.103117694061132e-06,1.342075853030038e-07
01259412,0.3047569362099627,5.2057398901509966e-08,1.2478998736592437e-07,1.1371244894895294e-07,1.412866079173529e-07,7.052546015967313e-09
01261579,0.3222363655489997,2.090817956059084e-09,2.1078441594314692e-08,1.510987411423034e-07,1.35833763155382e-07,8.615197209389544e-09
01279500,0.2350194361957722,3.1867885694649505e-10,5.8169780454924376e-08,1.9246911509026916e-08,3.3004897366964895e-08,2.6154122672137428e-09
01283878,0.3134602474822006,1.6669338795322345e-07,5.467402528744378e-07,2.3688394957531058e-06,2.819126001049183e-06,7.811087080946079e-09
01286398,0.1502881217404008,2.2487085512812782e-10,3.5633263647355592e-09,1.685004034463003e-09,1.2569191558645476e-09,5.754872392458666e-10
01294743,0.3125423401984679,3.451651495034111e-06,1.2755182059240964e-05,2.656001874267624e-09,1.0746309941477604e-09,7.729259206040883e-09
01295305,0.6117023390051224,7.77859216939229e-07,8.185887217894637e-06,5.560103033928996e-07,8.949281966536776e-07,7.468160314218911e-08
01297026,0.2584827371979723,1.0495156467047016e-08,5.4132190108888076e-08,3.239622188378641e-09,1.8293844956542221e-09,3.792382735449712e-09
01301933,0.3299417482552194,1.727948359012312e-06,6.212209405500661e-06,1.298552209326214e-07,1.4185562182630817e-07,9.6105665442359e-09
01302523,0.4238574411490947,6.282214322533191e-07,3.639223096673723e-06,1.2908104645334784e-05,2.1917128024188127e-05,2.6986399809211476e-08
01305504,0.4955966022291729,2.6816683652925927e-08,4.250141126272232e-07,5.845982727560673e-07,6.503795307077232e-07,3.948274005355958e-08
01305626,0.3257196260279738,2.373323050114349e-06,7.88850985281726e-06,1.725791207461747e-07,1.3970036652921654e-07,8.981641533968286e-09
01306073,0.3285408595989745,7.192438053048077e-07,1.364723778430927e-06,1.6203381893630988e-08,4.373500932429091e-08,9.399531861683197e-09
01308582,0.3669196727846266,2.4774236852318257e-08,5.5401684253064064e-08,8.810505856494468e-08,1.387599866155469e-07,1.6028145948323906e-08
01314897,0.3369308753163627,1.7734112036948427e-10,2.0503708259309405e-08,8.211759991307855e-08,1.20980705614932e-07,1.0698434048684164e-08
01317666,0.1413938876815097,2.957334309967725e-10,1.1930404728931712e-09,3.071052267080502e-09,5.139164891557488e-09,4.726047668180986e-10
01322229,0.5261622150762062,7.530518725812096e-06,9.07883206720357e-06,2.1203802476428593e-08,1.3335846242636044e-08,4.5801871799236464e-08
01329312,0.3444246261398873,1.9555449993693476e-09,7.685694325478758e-09,1.2098487858793158e-06,1.6150238121476395e-06,1.1929628838422378e-08
01330642,0.6339041669104888,6.699914427045438e-07,3.896430978086192e-06,1.918003145966298e-06,1.5973816944463707e-06,8.309855105298655e-08
01331993,0.7196093520644367,1.5919186749146737e-07,9.43194643076277e-07,6.72245321269439e-07,5.155148395313594e-07,1.1414791932418896e-07
01334597,0.2889528865455524,2.8817638460750316e-08,9.861245617805508e-08,7.130382200552717e-08,9.04405913910059e-08,5.774170365795258e-09
01337655,0.8485083867036423,1.533469547829374e-07,5.683048296234612e-07,4.4033759170577123e-07,7.575945327133469e-07,1.744135157827573e-07
01338675,0.3305429621723064,1.7541990702859432e-07,4.20819090366828e-06,3.004247301106779e-07,4.686579588178875e-07,9.701853955500416e-09
01282736,0.3688992563021342,2.484195570228277e-07,4.447600745875741e-07,3.956310642864897e-07,1.5270243994962296e-06,1.6417738400424672e-08
01287626,0.3039523482980426,3.921378641061821e-09,2.5272170480266574e-08,1.099869306533859e-08,6.614520370201285e-09,6.984377818476321e-09
01291080,0.4438349269249673,6.93575093630039e-08,2.0646618964738785e-07,0.0001165444493506,0.0001079249788335,3.0234778901183685e-08
01292560,0.2247960870494061,6.908430611476706e-07,1.660813114741284e-06,1.0335882947781375e-10,5.6272988679732556e-11,2.1729930916200174e-09
01293319,0.2968623971184116,7.299198129256475e-09,2.3869913715118425e-08,2.0270599009350063e-09,2.684529958788361e-09,6.397997797709316e-09
01295027,0.4254494310781249,4.407505562500054e-07,2.6572001832580393e-06,1.2231490745787597e-08,9.789944549981921e-09,2.7298332914209232e-08
01296657,0.146186493994832,8.700310373662638e-07,3.1745962207134236e-06,3.510205307566271e-09,3.0412275218854974e-09,5.267845812288383e-10
01298893,0.1961365092138698,3.1537270944921176e-08,7.795815297164613e-08,5.34141261082307e-10,1.3176123249983987e-09,1.3831621451278111e-09
01300516,0.3104136989435242,2.363302364314664e-08,7.043168150654211e-08,1.4309346013335863e-10,1.462203621916965e-10,7.541157257821022e-09
01303004,0.2949493000891194,2.0360329454487362e-07,7.714608834833819e-07,2.7566426575267383e-08,2.3700190332370324e-08,6.244177559051269e-09
01303952,0.5626493589422155,6.423053137794866e-08,2.966752772178909e-07,9.314630774282308e-07,6.459078559697172e-07,5.7658914341356534e-08
01304127,0.7285979961612705,9.265170759940978e-06,2.3986276803485688e-05,3.2580549223875957e-07,2.2075726706280917e-07,1.1768675636499813e-07
01308957,0.618683669772359,5.598874199382429e-07,1.1808403865790086e-06,2.569693889184447e-07,1.6487807294979265e-07,7.723128523218634e-08
01310338,0.4388263503554626,1.0185158209985343e-07,5.787333683162072e-07,1.1452251733240537e-07,2.043140265124744e-08,2.941996957422051e-08
01313594,0.2883417511744834,5.878253702445087e-07,1.1568798843401548e-06,6.368491885001721e-08,4.1326607813264973e-08,5.727301241375899e-09
01317277,0.2371030929323032,2.1985921326621147e-09,3.6515328667496503e-09,4.6575644506076496e-08,4.997131126845514e-08,2.7111113660681792e-09
01317286,0.2789785273573759,8.864358330217084e-09,3.1568623129553165e-08,5.826868305176533e-10,3.134486692688011e-10,5.033097577365889e-09
01329615,0.4038594034772507,2.3498097642975723e-08,2.177774838578759e-07,8.916791951425336e-08,2.428502847246411e-07,2.2925146972248182e-08
01332413,0.6087155423194852,1.028803368127254e-07,3.720767557150273e-07,1.0659529325416212e-05,2.3955231709315397e-05,7.36038535321046e-08
01334448,0.51674045194065,5.262663698739024e-07,3.1217343255879925e-06,4.074982234305977e-09,5.0118488161956184e-09,4.3728973407608985e-08
01334470,0.5187526227877535,3.027020902744687e-07,5.167195317176205e-06,1.5070856200117748e-07,1.0060120804833043e-07,4.4144368415465015e-08
01334620,0.1961370913446718,2.168388129957959e-08,5.8816020904329977e-08,1.972601419100549e-09,1.1056374583554504e-09,1.3831763840178214e-09
01334644,0.2880474158785653,1.0959673591707052e-09,1.6799640575540662e-08,1.094970352912394e-09,1.2426977974743372e-09,5.704796257310068e-09
01334645,0.2312191343721183,3.681646188951322e-07,4.514111265595376e-07,2.268017342209951e-06,1.583733644553674e-06,2.4452983884131093e-09
01335564,0.6076912457276791,8.06588289428574e-06,8.35591809638132e-06,7.691941025202927e-08,7.382180673853386e-08,7.323605225102692e-08
01336687,0.2337033987487309,2.582707829018033e-07,6.851557119723414e-07,1.0682113630346875e-09,1.8074841251519406e-09,2.555854720965359e-09
01337272,0.5027485806389085,3.904308574597808e-07,2.8731517145294606e-06,1.1053134260946525e-08,3.057295411030706e-09,4.0894776126682576e-08
01337325,0.6386543772982449,2.674430686180023e-07,6.576366921987755e-07,2.2930235941639848e-05,2.700600592233359e-05,8.500953691623226e-08
01337838,0.3119398549227126,1.1560476539673597e-07,2.886646265602735e-07,3.962490544138861e-09,4.1057547804149845e-09,7.675784197548004e-09
01338233,0.5979929419018641,6.20902542912875e-07,1.5659169910283163e-06,6.285333996175358e-08,9.748677114372101e-08,6.979927099899492e-08
01338266,0.6476490039816962,3.015379088280658e-06,3.522726125828629e-06,8.6664056003815e-07,1.0870560733150915e-06,8.868754260553807e-08
01338278,0.5639005351686628,5.82218271348009e-09,3.4778351425680204e-08,1.1900288674628902e-06,1.4623737546177033e-06,5.8089679692806465e-08
01339002,0.3025544598941461,1.0624693454923829e-06,2.4435213580560335e-06,1.6746306138197251e-09,3.1361518483149334e-09,6.866729844162146e-09
01339149,0.4678114234720747,2.2681550597378154e-07,4.363611005172101e-07,1.830117983207882e-07,2.3279149333344857e-07,3.4289508851923285e-08
01341894,0.3121259516231762,4.413090210511262e-05,9.273318126736704e-05,2.6149097290124197e-07,4.394718966998213e-07,7.692281838028018e-09
01343401,0.382857752781391,1.8045981880394318e-09,1.6458186554813543e-08,2.712729241661677e-07,1.2506332790521046e-07,1.9016421374605848e-08
01344692,0.3794758021695521,1.554481604594454e-10,1.1714377370640795e-09,3.6810977733859936e-08,3.390272423335671e-08,1.8421116242684026e-08
01345553,0.3189213527881984,1.6713982254658309e-06,2.7819476417849716e-06,2.951485289862723e-07,5.595054750356811e-07,8.306830847984918e-09
01345594,0.4224099953800646,1.3421568592124792e-07,7.135293948066078e-07,8.077679787161384e-06,5.943119317740116e-06,2.6681336735530017e-08
ps0910017,0.3189217627887779,1.812637510711424e-07,2.768946626346411e-06,7.218117298900811e-09,8.087509432438523e-09,8.306868639234891e-09
psc000014,0.1351810437669469,1.8194656244716697e-08,7.238811124397159e-08,6.944424393797949e-11,1.0828075170605711e-10,4.0674440916855215e-10
psc000034,0.2523833780682032,1.371783105810843e-09,3.6483380840530042e-09,1.8081236106008636e-08,1.5802215752476086e-08,3.465452716719545e-09
psc000038,0.1495553919235603,4.8051530879700905e-08,7.064537779363351e-07,5.6702458180880946e-12,4.082186538230849e-12,5.666288684782024e-10
psc061191,0.268682791408807,4.1290545682622844e-09,1.4685621502218018e-07,1.7070370615395318e-06,5.621961969229778e-07,4.37203591751883e-09
psc061197,0.3278144740581568,1.5212371347478662e-07,7.325083074045802e-07,9.051283320804397e-08,1.2163021237970058e-07,9.291028984987757e-09
psc070111,0.3515200234328599,7.854826055244204e-09,3.114410257855566e-08,1.0398936178243953e-07,6.864263874080967e-07,1.3157163936437391e-08
psc070515,0.4726259766006226,8.430802950318818e-08,2.4562298472508235e-07,3.398198292176267e-07,1.0483357395114543e-06,3.5134460691574896e-08
psc070530,0.3183434829997769,4.094647541120533e-09,1.4807238673571977e-07,2.847862650116796e-06,1.2295808197480352e-06,8.253651924420271e-09
psc080048,0.3203378206401559,2.396093595654929e-07,6.398801852876598e-07,3.7691118283270115e-07,1.7402956757182606e-07,8.437904728866238e-09
psc080296,0.4988726850013585,2.7843782117447786e-07,9.565458373661522e-07,1.2521335336559898e-06,9.882556273133173e-07,4.0126467503593114e-08
psc080546,0.611578149614165,9.412172216477092e-07,1.635524005384905e-06,1.3520949951596517e-08,1.2507872984693234e-08,7.463663481601337e-08
psc080723,0.4292193558363075,3.802723609112945e-05,0.0001237975091783,7.601803138400809e-07,9.3072159983903e-07,2.7888224804507053e-08
psc090128,0.4299383652686996,1.074272717555639e-07,1.7735635588757134e-07,5.666534779964483e-07,1.6557240087690737e-06,2.800144644304538e-08
psc091437,0.4640027300003873,4.4789696322386763e-08,1.4361423045640998e-07,2.8065527015806324e-06,3.3986044729775477e-06,3.3628370684582755e-08
psc100163,0.316927465971953,5.83270816388743e-08,1.298932875533118e-07,4.481784801124584e-08,4.6084252132400625e-08,8.124063754594664e-09
psc110033,0.2039020589187834,1.5776353717874457e-08,1.6376138817510965e-07,8.552532837566539e-08,8.504924759659875e-08,1.5796276961295315e-09
psc120585,0.2481828147366021,4.4680578225041274e-10,1.443099542840526e-09,8.393907967969105e-10,5.674728625903179e-10,3.248867248240679e-09
psc310039,0.1707530635580976,1.4780595728040874e-10,1.6839458544877852e-08,2.8551141344322422e-09,2.3299643690760073e-09,8.506568860844145e-10
psc310188,0.3171206977693939,3.6510919883012857e-07,3.3834994582415723e-06,1.4310290779288325e-06,4.520849195571808e-06,8.141687134526711e-09
psc310238,0.2819486081061653,6.3663448168613774e-09,9.815958323232696e-09,2.483968161055312e-09,5.5071143457592735e-09,5.248448764937086e-09
psc310260,0.517980901912257,3.8677037114771275e-08,3.047986783733902e-07,8.874089884548355e-06,1.4122057833652883e-05,4.3984821276406815e-08
psc320099,0.3790840845497119,4.3932067662354554e-07,1.5417404497762733e-05,5.260000277655922e-10,1.0910117912436223e-09,1.8352776211065963e-08
psc320258,0.3400926208709456,1.7719500308610329e-07,1.0682410308154369e-06,2.0140874765461823e-08,3.7739430152650236e-08,1.1209721311797041e-08
psc320469,0.3700606126161159,1.0840060047858896e-08,2.2343695790495274e-07,5.040018735980762e-10,6.081547301688983e-10,1.6648476765157142e-08
psc330022,0.2630588390275969,1.8097569359714384e-05,2.6918669681968756e-05,1.0331823997682607e-09,5.685710468390437e-10,4.047339089027789e-09
psc330089,0.3479164734737339,1.5482084377258568e-08,6.689881867465283e-08,1.653856841976805e-08,1.0782397909798124e-08,1.2526223079848316e-08
psc330128,0.320147296936816,4.053839372281882e-07,9.67310265363018e-07,9.832186035293045e-08,1.218382542724409e-07,8.42021475732162e-09
psc330146,0.1342908151494966,3.2952804246222785e-12,3.0720842840555386e-11,6.629790664131244e-10,5.168051311144412e-10,3.977119898910124e-10
psc340229,0.1402697277913887,1.7234523451624622e-11,6.413642110588594e-11,2.624202381347273e-07,5.5538906859476e-07,4.6032187717834845e-10
psc420352,0.4014466083817714,1.150255910734932e-07,2.2021698599176493e-07,7.726930002925379e-10,9.11254494463451e-10,2.245752794118461e-08
psc440042,0.1582571842262692,6.025443999474672e-11,2.8582135310807513e-10,1.2410753676236072e-09,2.2941919597890073e-09,6.76266716622901e-10
psc440236,0.4346655845438896,8.103009786402216e-09,1.2703146695618108e-08,3.15824655478439e-08,3.4449220455714456e-08,2.87515477926787e-08
psc440285,0.1761630626073871,2.5874990513344303e-11,5.636093883676927e-10,2.1718745527437073e-09,1.774420913028389e-09,9.377540812259271e-10
psc440509,0.3181157205906024,8.268703971084106e-09,2.5333655796198506e-08,3.0102195590984522e-09,7.96209770353576e-09,8.232738826508655e-09
psc450339,0.4084624553929477,1.229598466740132e-06,3.8508634095541726e-06,5.909426319785685e-07,3.298853483660271e-07,2.3830620084507483e-08
psc460004,0.2082197717896059,3.9809040147972496e-11,3.7163509133911227e-10,1.7150534875803563e-09,1.5929224703211882e-09,1.6945059923107004e-09
psc540163,0.3286221766387556,1.3167188428017172e-08,1.5906392446397963e-08,4.7890193189301454e-08,9.330686374988077e-08,9.411717690832946e-09
psc550154,0.210124987695347,3.1971754031306064e-08,9.925542777684483e-08,1.859887528011925e-09,6.839479519616154e-09,1.7464787874078014e-09
psc560027,0.4388265898546408,1.120734061981253e-07,1.2986713656061545e-07,5.6096367795650495e-08,8.606991405958343e-08,2.9420008270532487e-08
psc560121,0.3641044995710436,7.114795573008335e-07,1.9202277434402515e-06,2.3093060844073407e-08,3.0353307245025266e-08,1.5482162006449965e-08
03D1au,0.5030838265307911,1.2762255336156226e-07,1.648958816337762e-06,4.349653760506878e-09,4.882013346339157e-09,4.0961573391116126e-08
