CID,sample,row_index,region,zHD,MU,MUERR,PROBIA,HOST_RA,HOST_DEC,HOST_LOGMASS,clipped,cluster_targeted,cluster_tier_ok,kappa_raw,kappa_ext,kappa_gal_ext,kappa_cl_ext,gamma,dmu_pred,zbin,rand_mean,rand_sig,n_rand_ok,area_frac,area_flag,frac_nir,hr
01259412,DES3_Deep,304,5,0.3047569362099627,40.943376344356516,0.1069015410914468,1.0,36.345383,-5.3241,10.51,False,False,True,0.0019468739803638882,-0.0009247086918314261,-0.0002166885018637585,-0.0007080201899676675,0.004183569007803671,0.0020533852752849524,0.32500000000000007,0.0028715826721953143,0.0018680175122083548,492,1.0,False,0.8994881340158213,0.0077820566098349584
01261579,DES3_Deep,305,5,0.3222363655489997,40.90156626221724,0.1052809724828197,1.0,36.119595,-4.967311,11.16,False,False,True,0.0010410441751263636,-0.002170133678685533,-0.0012905172513427892,-0.0008796164273427444,0.0020470441641983156,0.0047834947560769885,0.32500000000000007,0.0032111778538118966,0.0020535666566764434,492,1.0,False,0.9205094422485727,-0.17282709464114168
01279500,DES3_Deep,308,5,0.2350194361957722,40.364168930215854,0.1056925997688436,1.0,36.925739,-4.314926,9.7,False,False,True,0.0013479475504058194,-0.0003545858827439137,0.00012130452796122121,-0.00047589041070513513,0.0017182766192131518,0.0007879677793440881,0.22500000000000003,0.001702533433149733,0.0011458154625083642,492,1.0,False,0.9629629629629629,0.06876498762526732
01283878,DES3_Deep,309,5,0.3134602474822006,41.059487063033224,0.1431219626615856,1.0,37.133164,-4.041299,11.41,False,False,True,0.004269182463702974,0.0012285094559576033,-0.0006111724635968201,0.0018396819195544236,0.0048495225285263704,-0.002644046050068025,0.32500000000000007,0.003040673007745371,0.0019604056519628176,492,1.0,False,0.4583145561063542,0.053886523135753
01286398,DES3_Deep,311,5,0.1502881217404008,39.415204991128576,0.1131399973107106,1.0,36.813191,-5.119083,10.36,False,False,True,0.002552751553308361,0.0018347385891506014,-0.0002570709479556049,0.0020918095371062063,0.004114337513632519,-0.003999124277008326,0.17500000000000004,0.0007180129641577599,0.0005457818599130986,492,1.0,False,0.9532030895047705,0.22712882937187454
01294743,DES3_Deep,314,5,0.3125423401984679,41.05984802332471,0.1188800208868829,1.0,36.102535,-4.674933,10.26,False,False,True,0.011194296582920512,0.008171456931440967,0.009510343225931665,-0.0013388862944906973,0.012391283983637456,-0.017961362774592683,0.32500000000000007,0.003022839651479544,0.001950661803471308,492,1.0,False,0.971535230984601,0.061545322678413686
01295305,DES3_Deep,315,5,0.6117023390051224,42.775041860896685,0.1366232675040247,1.0,36.243351,-4.250854,8.71,False,False,True,0.00847566663681833,-0.0008001469903494915,0.0016913974361009764,-0.0024915444264504674,0.005439908066578834,0.002069876231086964,0.6250000000000002,0.009275813627167822,0.006086810284175787,492,1.0,False,0.976078431372549,0.07263267844765284
01297026,DES3_Deep,316,5,0.2584827371979723,40.57203460743472,0.109431654491242,1.0,35.820992,-5.182148,10.61,False,False,True,0.0003739726685354831,-0.0016753545328182468,-0.0008697825848895637,-0.000805571947928683,0.0025785830795129806,0.0036708963744829476,0.275,0.00204932720135373,0.001384273686876145,492,1.0,False,0.9969984992496248,0.045168423027153015
01301933,DES3_Deep,319,5,0.3299417482552194,41.23044488477161,0.1038555931777684,1.0,36.663719,-4.970757,10.01,False,False,True,0.0035216602631548367,0.00015066711384625854,0.001188027149954509,-0.0010373600361082507,0.005166999917889928,-0.0002878347901460491,0.32500000000000007,0.003370993149308578,0.0021671337694099436,492,1.0,False,0.9570747217806042,0.0970675528458937
01302523,DES3_Deep,321,5,0.4238574411490947,41.73696962115468,0.1164448867677114,1.0,36.317585,-4.659808,10.5,False,False,True,0.011250211327574543,0.005883042545455639,0.002361549092260005,0.0035214934531956348,0.014363226690264056,-0.012963670380179,0.42500000000000016,0.005367168782118905,0.0037429836263983335,492,1.0,False,0.9317548746518106,-0.01744460958201152
